race_id,fp1_weather,fp2_weather,fp3_weather,qualifying_weather,race_weather,track_environment,setup_demand,track_length,driver_perf,team_perf,fp1_long_run,fp2_long_run,fp3_long_run,race_pace,relative_qualifying,relative_finish
18-01,0,0,1,0,1,1,1,0.12888122139472308,-0.7965717832471391,0.8807405195000584,0.5747019816418637,0.655095336143193,0.581388981024412,-0.07533059759777093,0.2,0.3
18-01,0,0,1,0,1,1,1,0.12888122139472308,-0.7965717832471391,-0.8642151023172658,-0.0827740451791009,0.09369255618711511,0.7166458483230459,-0.07641869080524807,0.55,0.25
18-01,0,0,1,0,1,1,1,0.12888122139472308,-0.7965717832471391,-0.8642151023172658,-0.019399128904594793,0.039506865466037204,0.6866655642646493,-0.09780715049463069,0.25,0.2
18-01,0,0,1,0,1,1,1,0.12888122139472308,-0.7965717832471391,2.6256961413173823,-0.08205032771885923,-0.013999278070527508,-0.05802119600202276,-0.0985879865369974,0.1,0.15
18-01,0,0,1,0,1,1,1,0.12888122139472308,-0.7965717832471391,-0.8642151023172658,-0.264299412853575,-0.03416710043452456,0.6636207688782043,-0.09989597480639452,0.05,0.1
18-01,0,0,1,0,1,1,1,0.12888122139472308,-0.7965717832471391,-0.2534806346812023,-0.03299369310744666,0.10569783195131836,0.023052798120968505,-0.058093089245264365,0.45,0.5
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.5733891653477119,0.5933142918546401,0.5125326864432835,0.4524044428182629,0.2897795876841206,0.8,0.65
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.8642151023172658,0.5274758413454766,0.5588536203889801,0.5124134630318311,0.2828676124966053,1.0,0.7
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.8642151023172658,0.6013347841787188,0.5628004415397829,0.4773558219956737,0.31173184877752,0.9,0.75
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.8351325086203104,0.622911951968025,0.47634623503631,0.4244688455332547,0.28171760303727567,0.6,0.8
18-02,0,0,0,0,0,2,1,0.2873928549690664,1.1974767549989145,0.2990886455609502,0.4763615502797536,0.4514653877583214,0.28794086711067846,0.2549373641033496,0.25,1.0
18-02,0,0,0,0,0,2,1,0.2873928549690664,1.6959888895604278,2.1894572358630517,0.447639843722952,0.41046468198058655,0.23754073907125844,0.22392840606674652,0.1,0.9
18-02,0,0,0,0,0,2,1,0.2873928549690664,0.5327939089168966,0.8807405195000584,0.42717202411399413,0.4390830561220666,0.4485028429064104,1.2798628844165532,0.75,0.95
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.8060499149233552,0.5887293288859393,0.6962116707691484,0.4164280356322292,0.2860859465654478,0.95,0.6
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.5152239779538013,0.6376015432598363,0.7506575047128915,0.4601468309085294,0.2817463860494458,0.55,0.85
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.6304010717266345,-0.22439804098424695,0.5697778080423864,0.49843689661898505,0.3949167967732985,0.28047790738060513,0.5,0.55
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.8642151023172658,0.5987975159063461,0.6223063604288239,0.5774514710213323,0.22566188234213402,0.35,0.25
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.8642151023172658,0.5914581694271995,0.7283500715685493,0.624548235405538,0.26691109716605654,0.85,0.45
18-02,0,0,0,0,0,2,1,0.2873928549690664,-0.7965717832471391,-0.8642151023172658,0.577483270413183,0.6579288934995033,0.5840968273772662,0.27343328005004525,0.45,0.5
