race_id,fp1_weather,fp2_weather,fp3_weather,qualifying_weather,race_weather,track_environment,setup_demand,track_length,driver_perf,team_perf,fp1_long_run,fp2_long_run,fp3_long_run,race_pace,relative_qualifying,relative_finish
22-02,0,0,0,0,0,0,1,6.174,0.72,0.9457364341085271,94.129,94.129,94.129,97.149255,0.16666666666666666,0.16666666666666666
22-02,0,0,0,0,0,0,1,6.174,0.0,0.2868217054263566,95.068666,92.092,93.580333,97.55534,0.05555555555555555,0.2222222222222222
22-02,0,0,0,0,0,0,1,6.174,0.48,0.627906976744186,96.32,92.372,93.7385,98.022234,0.3333333333333333,0.2777777777777778
22-02,0,0,0,0,0,0,1,6.174,0.24,0.1860465116279069,94.27025,92.4415,92.136,99.029404,0.2777777777777778,0.3333333333333333
22-02,0,0,0,0,0,0,1,6.174,0.0,0.0,94.828,94.2965,93.765,100.100187,0.6111111111111112,0.3888888888888889
22-02,0,0,0,0,0,0,1,6.174,0.0,0.0930232558139534,94.368,92.738,93.553,100.232854,0.5,0.4444444444444444
22-02,0,0,0,0,0,0,1,6.174,0.4,0.2325581395348837,93.1095,94.034,92.185,100.147687,0.5555555555555556,0.5
22-02,0,0,0,0,0,0,1,6.174,0.6,0.5038759689922481,95.936,92.244,94.09,100.373895,0.8888888888888888,0.5555555555555556
22-02,0,0,0,0,0,0,1,6.174,0.04,0.2093023255813953,95.3245,94.292,94.80825,99.54617,0.7222222222222222,0.6111111111111112
22-02,0,0,0,0,0,0,1,6.174,0.0,0.0,95.3885,94.6275,95.008,99.768276,1.0,0.6666666666666666
22-02,0,0,0,0,0,0,1,6.174,0.0,0.0,95.444,93.196,94.32,101.483851,0.8333333333333334,0.7222222222222222
22-02,0,0,0,0,0,0,1,6.174,0.0,0.0,95.8085,95.0546,95.43155,102.143717,0.9444444444444444,0.7777777777777778
22-02,0,0,0,0,0,0,1,6.174,0.32,0.1395348837209302,93.858833,92.7194165,91.58,98.269281,0.4444444444444444,0.8333333333333334
22-02,0,0,0,0,0,0,1,6.174,0.08,0.1860465116279069,94.3725,92.953,93.66275,98.455062,0.3888888888888889,0.8888888888888888
22-02,0,0,0,0,0,0,1,6.174,0.0,0.0465116279069767,94.7,95.508,95.104,100.432242,0.6666666666666666,0.9444444444444444
22-02,0,0,0,0,0,0,1,6.174,0.0,0.0,96.533625,93.7725,94.377,98.876142,1.0555555555555556,1.0
22-03,0,0,0,0,0,1,1,5.278,0.9,0.9069767441860463,82.659,81.443666,82.051333,88.37975,0.05,0.05
22-03,0,0,0,0,0,1,1,5.278,0.24,0.4302325581395348,82.7695,82.166,81.024,90.010122,0.15,0.1
22-03,0,0,0,0,0,1,1,5.278,0.44,0.4418604651162791,84.4878,83.211,81.987,90.061771,0.3,0.15
22-03,0,0,0,0,0,1,1,5.278,0.32,0.4790697674418605,83.986,83.986,83.986,90.18107,0.25,0.2
22-03,0,0,0,0,0,1,1,5.278,0.12,0.0697674418604651,83.066,82.9275,81.247,90.651543,0.2,0.25
22-03,0,0,0,0,0,1,1,5.278,0.0,0.1395348837209302,83.924666,81.793,82.858833,90.691578,0.35,0.3
22-03,0,0,0,0,0,1,1,5.278,0.28,0.1860465116279069,83.590666,82.3765,82.111,91.866051,0.4,0.35
22-03,0,0,0,0,0,1,1,5.278,0.16,0.1046511627906976,84.086333,83.1595,83.6229165,90.960368,0.6,0.4
22-03,0,0,0,0,0,1,1,5.278,0.08,0.0930232558139534,84.1645,82.069,83.741,91.09535,0.55,0.45
22-03,0,0,0,0,0,1,1,5.278,0.0,0.0,84.697,85.2198,84.95840000000001,92.171206,0.8,0.5
22-03,0,0,0,0,0,1,1,5.278,0.02,0.1023255813953488,84.5486,83.231,83.8898,92.211086,0.7,0.55
22-03,0,0,0,0,0,1,1,5.278,0.0,0.0,84.428,82.727,83.5775,91.220105,1.0,0.6
22-03,0,0,0,0,0,1,1,5.278,0.0,0.1395348837209302,87.492,85.171,82.4545,91.402892,0.75,0.65
22-03,0,0,0,0,0,1,1,5.278,0.24,0.1116279069767441,85.619,84.01425,84.816625,91.368428,0.85,0.7
22-03,0,0,0,0,0,1,1,5.278,0.08,0.0837209302325581,84.220333,83.97,82.3265,91.473607,0.65,0.75
22-03,0,0,0,0,0,1,1,5.278,0.0,0.0046511627906976,87.3175,85.441,82.9365,92.579491,0.95,0.8
22-03,0,0,0,0,0,1,1,5.278,0.04,0.1767441860465116,84.096666,81.253,82.674833,91.784,0.5,0.85
22-03,0,0,0,0,0,1,1,5.278,0.5,0.427906976744186,84.039,82.335333,83.1871665,91.534,0.1,0.9
22-03,0,0,0,0,0,1,1,5.278,0.0,0.0,84.038333,84.038333,84.038333,94.697454,0.9,0.95
22-03,0,0,0,0,0,1,1,5.278,0.66,0.8465116279069768,83.359333,81.145,82.2521665,99.028,0.45,1.0
22-04,1,1,0,1,0,2,0,4.909,0.3333333333333333,0.5116279069767442,93.8755,87.31275,80.75,87.745809,0.05263157894736842,0.05263157894736842
22-04,1,1,0,1,0,2,0,4.909,0.4,0.7162790697674418,95.476,88.2405,81.005,88.008142,0.3684210526315789,0.10526315789473684
22-04,1,1,0,1,0,2,0,4.909,0.2133333333333333,0.2232558139534883,98.934333,90.5915415,82.24875,88.29873,0.15789473684210525,0.15789473684210525
22-04,1,1,0,1,0,2,0,4.909,0.4933333333333333,0.4790697674418605,96.911,90.1715,83.432,88.420507,0.5789473684210527,0.21052631578947367
22-04,1,1,0,1,0,2,0,4.909,0.16,0.0790697674418604,97.815666,90.445833,83.076,88.431222,0.42105263157894735,0.2631578947368421
22-04,1,1,0,1,0,2,0,4.909,0.9466666666666668,0.7627906976744186,92.284,86.841333,81.398666,88.635841,0.10526315789473684,0.3157894736842105
22-04,1,1,0,1,0,2,0,4.909,0.0533333333333333,0.0744186046511627,97.1115,90.21775,83.324,88.715809,0.8421052631578947,0.3684210526315789
22-04,1,1,0,1,0,2,0,4.909,0.0,0.0,96.2484,89.53945,82.8305,88.871079,0.47368421052631576,0.42105263157894735
22-04,1,1,0,1,0,2,0,4.909,0.16,0.0651162790697674,95.709,89.051,82.393,88.940412,0.21052631578947367,0.47368421052631576
22-04,1,1,0,1,0,2,0,4.909,0.0,0.0232558139534883,99.114,91.02425,82.9345,89.310935,0.7894736842105263,0.5263157894736842
22-04,1,1,0,1,0,2,0,4.909,0.0133333333333333,0.0093023255813953,99.40525,91.186125,82.967,88.391049,1.0526315789473684,0.5789473684210527
22-04,1,1,0,1,0,2,0,4.909,0.08,0.0837209302325581,97.255,89.9427,82.6304,88.389016,0.8947368421052632,0.631578947368421
22-04,1,1,0,1,0,2,0,4.909,0.3733333333333333,0.4093023255813953,99.4175,91.029583,82.641666,89.4075,0.6842105263157895,0.6842105263157895
22-04,1,1,0,1,0,2,0,4.909,0.2666666666666666,0.1674418604651162,98.441,90.9555,83.47,89.360338,1.0,0.7368421052631579
22-04,1,1,0,1,0,2,0,4.909,0.0133333333333333,0.0837209302325581,100.190333,100.190333,100.190333,89.538129,0.7368421052631579,0.7894736842105263
22-04,1,1,0,1,0,2,0,4.909,0.0,0.0093023255813953,102.061,92.852,83.643,88.578163,0.9473684210526315,0.8421052631578947
22-04,1,1,0,1,0,2,0,4.909,0.0,0.027906976744186,94.843,89.0215,83.2,88.87654,0.631578947368421,0.8947368421052632
22-04,1,1,0,1,0,2,0,4.909,0.1066666666666666,0.2930232558139535,98.682666,90.382833,82.083,89.187016,0.3157894736842105,0.9473684210526315
22-04,1,1,0,1,0,2,0,4.909,0.0266666666666666,0.1302325581395348,95.356,88.923,82.49,124.153166,0.2631578947368421,1.0
22-05,0,0,0,0,1,0,1,5.412,0.51,0.7488372093023256,93.321,93.2815,93.242,94.916773,0.15,0.05
22-05,0,0,0,0,1,0,1,5.412,0.79,0.4744186046511628,93.513666,93.684,92.25,96.148092,0.05,0.1
22-05,0,0,0,0,1,0,1,5.412,0.33,0.4697674418604651,93.7005,94.555,94.382,97.434563,0.1,0.15
22-05,0,0,0,0,1,0,1,5.412,0.48,0.7534883720930232,94.288333,93.745,93.842,97.51929,0.2,0.2
22-05,0,0,0,0,1,0,1,5.412,0.49,0.413953488372093,93.4695,92.041,92.75525,97.769872,0.6,0.25
22-05,0,0,0,0,1,0,1,5.412,0.28,0.4465116279069767,94.0855,94.0855,94.0855,97.716218,0.3,0.3
22-05,0,0,0,0,1,0,1,5.412,0.22,0.1302325581395348,95.405,94.860833,94.316666,97.828581,0.25,0.35
22-05,0,0,0,0,1,0,1,5.412,0.2,0.0930232558139534,96.329125,94.040333,95.184729,98.937517,1.0,0.4
22-05,0,0,0,0,1,0,1,5.412,0.01,0.0093023255813953,95.037,94.95275,93.3765,98.999767,0.9,0.45
22-05,0,0,0,0,1,0,1,5.412,0.01,0.0465116279069767,95.306,95.217666,93.638,99.08,0.5,0.5
22-05,0,0,0,0,1,0,1,5.412,0.02,0.0744186046511627,96.145416,92.0225,92.973,98.934732,0.55,0.55
22-05,0,0,0,0,1,0,1,5.412,0.1,0.0930232558139534,97.386,94.55475,94.39475,96.49224,0.45,0.6
22-05,0,0,0,0,1,0,1,5.412,0.08,0.3348837209302325,95.8275,94.553,94.139666,99.06775,0.7,0.65
22-05,0,0,0,0,1,0,1,5.412,0.0,0.0186046511627906,98.716545,96.139,94.966,98.210872,0.95,0.7
22-05,0,0,0,0,1,0,1,5.412,0.0,0.027906976744186,97.76625,95.488875,93.2115,99.741464,0.75,0.75
22-05,0,0,0,0,1,0,1,5.412,0.14,0.0186046511627906,95.5182,94.223,94.081,99.197436,0.8,0.8
22-05,0,0,0,0,1,0,1,5.412,0.08,0.0511627906976744,95.573,94.7522,93.207333,99.78715,0.65,0.85
22-05,0,0,0,0,1,0,1,5.412,0.06,0.0744186046511627,94.2362,94.315,95.2025,97.572666,0.35,0.9
22-05,0,0,0,0,1,0,1,5.412,0.31,0.3069767441860465,95.80425,93.445,94.158666,96.139538,0.4,0.95
22-05,0,0,0,0,1,0,1,5.412,0.01,0.1581395348837209,95.939,94.068,95.0035,102.172166,0.85,1.0
22-06,0,0,0,0,0,2,0,4.657,0.616,0.8465116279069768,82.4538,82.4538,82.4538,88.492045,0.1,0.05
22-06,0,0,0,0,0,2,0,4.657,0.48,0.9674418604651164,82.632,82.632,82.632,88.690106,0.25,0.1
22-06,0,0,0,0,0,2,0,4.657,0.472,0.4046511627906977,83.76975,82.047333,82.9085415,88.990939,0.2,0.15
22-06,0,0,0,0,0,2,0,4.657,0.384,0.5023255813953489,83.5495,83.5495,83.5495,89.177015,0.15,0.2
22-06,0,0,0,0,0,2,0,4.657,0.288,0.3953488372093023,84.0234,81.6885,82.85595,89.318318,0.3,0.25
22-06,0,0,0,0,0,2,0,4.657,0.224,0.1674418604651162,84.970285,84.970285,84.970285,89.400772,0.35,0.3
22-06,0,0,0,0,0,2,0,4.657,0.192,0.0651162790697674,84.40225,84.344,83.4995,89.634424,0.6,0.35
22-06,0,0,0,0,0,2,0,4.657,0.248,0.2232558139534883,84.1864,83.541,82.8956,89.753181,0.55,0.4
22-06,0,0,0,0,0,2,0,4.657,0.016,0.0744186046511627,83.73,82.1595,84.736666,89.9588,0.85,0.45
22-06,0,0,0,0,0,2,0,4.657,0.08,0.0651162790697674,84.03375,83.0295,84.587666,90.01723,0.65,0.5
22-06,0,0,0,0,0,2,0,4.657,0.0533333333333333,0.055813953488372,84.7882,83.227666,83.349,90.263046,0.8,0.55
22-06,0,0,0,0,0,2,0,4.657,0.064,0.1581395348837209,83.612,83.5125,82.6805,90.463876,0.45,0.6
22-06,0,0,0,0,0,2,0,4.657,0.048,0.0604651162790697,83.67125,82.604,83.137625,90.483415,0.7,0.65
22-06,0,0,0,0,0,2,0,4.657,0.0,0.0186046511627906,85.0796,82.944,84.0118,90.521815,0.5,0.7
22-06,0,0,0,0,0,2,0,4.657,0.016,0.055813953488372,84.1205,84.425,84.4136,90.8124,0.9,0.75
22-06,0,0,0,0,0,2,0,4.657,0.0,0.0232558139534883,85.433,85.566,85.49950000000001,91.327046,1.0,0.8
22-06,0,0,0,0,0,2,0,4.657,0.112,0.0186046511627906,84.537,83.528,82.818,91.455171,0.4,0.85
22-06,0,0,0,0,0,2,0,4.657,0.024,0.0186046511627906,84.3315,84.3315,84.3315,92.043796,0.95,0.9
22-06,0,0,0,0,0,2,0,4.657,0.008,0.1860465116279069,84.03999999999999,85.125,82.955,91.984678,0.75,0.95
22-06,0,0,0,0,0,2,0,4.657,0.776,0.4372093023255814,83.142833,83.142833,83.142833,89.691037,0.05,1.0
22-07,0,0,0,0,1,0,0,3.337,0.632,0.9674418604651164,77.1145,76.628333,74.3375,89.494774,0.15,0.05
22-07,0,0,0,0,1,0,0,3.337,0.336,0.4558139534883721,77.269,75.2822,76.2756,89.517532,0.1,0.1
22-07,0,0,0,0,1,0,0,3.337,0.816,0.9488372093023256,76.429,76.203,74.455,89.52037,0.2,0.15
22-07,0,0,0,0,1,0,0,3.337,0.568,0.5581395348837209,77.1125,75.33375,76.223125,89.541419,0.05,0.2
22-07,0,0,0,0,1,0,0,3.337,0.496,0.4558139534883721,77.98375,76.9128,75.733,90.658206,0.3,0.25
22-07,0,0,0,0,1,0,0,3.337,0.28,0.1069767441860465,77.42875,74.97,74.93,90.589507,0.25,0.3
22-07,0,0,0,0,1,0,0,3.337,0.016,0.1116279069767441,78.162375,76.691857,75.6315,91.134142,0.35,0.35
22-07,0,0,0,0,1,0,0,3.337,0.248,0.4651162790697674,78.347333,77.306714,75.619,91.155746,0.4,0.4
22-07,0,0,0,0,1,0,0,3.337,0.224,0.1767441860465116,76.67670000000001,77.4324,75.921,91.48973,0.6,0.45
22-07,0,0,0,0,1,0,0,3.337,0.04,0.0325581395348837,78.511,76.672,75.7072,91.683047,0.45,0.5
22-07,0,0,0,0,1,0,0,3.337,0.048,0.0372093023255813,77.933,76.474666,75.6815,90.651951,0.85,0.55
22-07,0,0,0,0,1,0,0,3.337,0.192,0.1395348837209302,78.68975,77.45375,76.223333,91.180444,0.5,0.6
22-07,0,0,0,0,1,0,0,3.337,0.064,0.0790697674418604,77.3585,77.12275,76.887,91.762714,0.7,0.65
22-07,0,0,0,0,1,0,0,3.337,0.016,0.013953488372093,78.255666,77.71775,77.972,91.491333,0.9,0.7
22-07,0,0,0,0,1,0,0,3.337,0.0,0.0186046511627906,80.282714,79.0486,76.9675,92.030322,0.95,0.75
22-07,0,0,0,0,1,0,0,3.337,0.0,0.1395348837209302,79.02625,77.5,76.508,92.12858,1.0,0.8
22-07,0,0,0,0,1,0,0,3.337,0.056,0.0093023255813953,78.19275,77.772,75.6935,92.490629,0.55,0.85
22-07,0,0,0,0,1,0,0,3.337,0.024,0.0186046511627906,78.812818,77.501375,76.0425,95.880404,0.8,0.9
22-07,0,0,0,0,1,0,0,3.337,0.0,0.0093023255813953,81.05925,77.29,75.4655,103.646083,0.75,0.95
22-07,0,0,0,0,1,0,0,3.337,0.032,0.0,78.3786,76.643,77.5108,105.018526,0.65,1.0
22-08,0,0,0,0,0,0,2,6.003,0.736,0.958139534883721,109.058166,106.652666,107.855416,109.64182,0.15,0.05
22-08,0,0,0,0,0,0,2,6.003,0.736,0.986046511627907,108.747666,105.321,105.503,110.04222,0.1,0.1
22-08,0,0,0,0,0,0,2,6.003,0.496,0.4465116279069767,109.854,106.5355,107.256,110.547,0.25,0.15
22-08,0,0,0,0,0,0,2,6.003,0.272,0.4883720930232558,109.153,107.927,106.701,111.07112,0.35,0.2
22-08,0,0,0,0,0,0,2,6.003,0.016,0.0093023255813953,109.232666,106.962,107.2645,111.43078,0.3,0.25
22-08,0,0,0,0,0,0,2,6.003,0.04,0.013953488372093,110.442,107.1895,106.5845,111.56998,0.45,0.3
22-08,0,0,0,0,0,0,2,6.003,0.064,0.1488372093023255,108.2735,106.673,107.295,111.64402,0.5,0.35
22-08,0,0,0,0,0,0,2,6.003,0.064,0.1209302325581395,111.49275,107.347333,106.49625,111.50908,0.6,0.4
22-08,0,0,0,0,0,0,2,6.003,0.304,0.1488372093023255,110.570833,107.1485,106.6885,112.519549,0.55,0.45
22-08,0,0,0,0,0,0,2,6.003,0.128,0.1627906976744186,109.126,107.488,106.828,111.96648,0.65,0.5
22-08,0,0,0,0,0,0,2,6.003,0.24,0.1209302325581395,111.0405,107.516,108.149,111.455395,0.75,0.55
22-08,0,0,0,0,0,0,2,6.003,0.024,0.0093023255813953,111.49025,108.983,107.6685,112.230959,0.85,0.6
22-08,0,0,0,0,0,0,2,6.003,0.056,0.055813953488372,109.5785,106.351,106.88475,112.315306,0.4,0.65
22-08,0,0,0,0,0,0,2,6.003,0.0,0.0,108.32025,108.7145,107.926,113.076918,1.0,0.7
22-08,0,0,0,0,0,0,2,6.003,0.0,0.0,113.395,110.026,108.574,114.208693,0.9,0.75
22-08,0,0,0,0,0,0,2,6.003,0.016,0.0465116279069767,110.862,106.895333,107.274666,113.464866,0.95,0.8
22-08,0,0,0,0,0,0,2,6.003,0.016,0.0,109.79,107.138,106.7505,112.623161,0.8,0.85
22-08,0,0,0,0,0,0,2,6.003,0.0,0.0930232558139534,111.446666,108.387,107.378,114.382521,0.7,0.9
22-08,0,0,0,0,0,0,2,6.003,0.512,0.5441860465116279,108.524666,106.892333,105.26,112.38645,0.05,0.95
22-08,0,0,0,0,0,0,2,6.003,0.36,0.3906976744186046,108.5185,107.724666,106.457,109.80575,0.2,1.0
22-09,0,0,1,1,0,1,2,4.361,0.936,0.986046511627907,78.483111,77.978,98.24,82.596528,0.05,0.05
22-09,0,0,1,1,0,1,2,4.361,0.36,0.3348837209302325,78.4395,77.77925,97.151666,82.610714,0.15,0.1
22-09,0,0,1,1,0,1,2,4.361,0.272,0.4976744186046511,78.638428,78.534,98.466,82.696614,0.2,0.15
22-09,0,0,1,1,0,1,2,4.361,0.496,0.5069767441860465,79.22775,78.535,96.388,82.772428,0.4,0.2
22-09,0,0,1,1,0,1,2,4.361,0.304,0.413953488372093,78.89309,78.091,140.414,82.813214,0.75,0.25
22-09,0,0,1,1,0,1,2,4.361,0.088,0.1581395348837209,78.831125,78.39209,97.07825,82.937814,0.35,0.3
22-09,0,0,1,1,0,1,2,4.361,0.208,0.055813953488372,78.5095,87.9565,97.4035,82.9572,0.55,0.35
22-09,0,0,1,1,0,1,2,4.361,0.0,0.0651162790697674,80.374571,78.8055,97.72,82.981557,0.5,0.4
22-09,0,0,1,1,0,1,2,4.361,0.112,0.1674418604651162,78.053076,77.988,96.2185,82.952885,0.1,0.45
22-09,0,0,1,1,0,1,2,4.361,0.016,0.0837209302325581,78.744,78.872833,98.486,83.142557,0.9,0.5
22-09,0,0,1,1,0,1,2,4.361,0.032,0.1581395348837209,79.109857,78.5154,97.796,83.211485,0.45,0.55
22-09,0,0,1,1,0,1,2,4.361,0.104,0.0883720930232558,78.968777,77.7038,95.83275,83.2286,0.85,0.6
22-09,0,0,1,1,0,1,2,4.361,0.016,0.0,79.6906,79.625916,98.354666,83.237857,0.6,0.65
22-09,0,0,1,1,0,1,2,4.361,0.08,0.0976744186046511,79.399666,78.006333,96.94625,83.242,0.8,0.7
22-09,0,0,1,1,0,1,2,4.361,0.24,0.1395348837209302,78.77,78.465,97.036333,83.270028,0.7,0.75
22-09,0,0,1,1,0,1,2,4.361,0.0,0.0,80.647833,79.783714,100.015,83.453357,0.95,0.8
22-09,0,0,1,1,0,1,2,4.361,0.016,0.0,79.958375,77.976166,99.141,83.570528,0.25,0.85
22-09,0,0,1,1,0,1,2,4.361,0.056,0.0930232558139534,79.168571,78.7968,98.982428,81.896638,1.0,0.9
22-09,0,0,1,1,0,1,2,4.361,0.0,0.0,80.411666,78.527166,101.388,82.867222,0.3,0.95
22-09,0,0,1,1,0,1,2,4.361,0.744,0.8976744186046511,79.235285,78.3713,96.876,81.366,0.65,1.0
22-10,1,0,0,1,1,2,1,5.891,0.512,0.4093023255813953,90.88,90.88,90.88,94.322808,0.058823529411764705,0.058823529411764705
22-10,1,0,0,1,1,2,1,5.891,0.6,0.827906976744186,91.2545,92.545,89.964,97.30953,0.23529411764705882,0.11764705882352941
22-10,1,0,0,1,1,2,1,5.891,0.392,0.5674418604651162,105.597,90.892,91.038,95.492125,0.29411764705882354,0.17647058823529413
22-10,1,0,0,1,1,2,1,5.891,0.32,0.4418604651162791,93.3254,89.81550000000001,89.96275,95.701354,0.17647058823529413,0.23529411764705882
22-10,1,0,0,1,1,2,1,5.891,0.128,0.1860465116279069,92.11,92.212,92.008,98.3781,0.4117647058823529,0.29411764705882354
22-10,1,0,0,1,1,2,1,5.891,0.12,0.0976744186046511,91.758625,92.046,91.47125,97.425673,0.35294117647058826,0.35294117647058826
22-10,1,0,0,1,1,2,1,5.891,0.928,0.7534883720930232,91.438,91.438,91.438,97.74702,0.11764705882352941,0.4117647058823529
22-10,1,0,0,1,1,2,1,5.891,0.0,0.0,93.638,93.638,93.638,98.78228,1.1176470588235294,0.47058823529411764
22-10,1,0,0,1,1,2,1,5.891,0.072,0.0883720930232558,119.168,92.701,105.9345,98.75674,1.0588235294117647,0.5294117647058824
22-10,1,0,0,1,1,2,1,5.891,0.0,0.0232558139534883,92.381375,92.42575,92.337,98.85244,1.0,0.5882352941176471
22-10,1,0,0,1,1,2,1,5.891,0.016,0.0930232558139534,92.106,91.933,92.279,99.869745,1.1764705882352942,0.6470588235294118
22-10,1,0,0,1,1,2,1,5.891,0.0,0.0,93.43875,94.3665,92.511,100.089725,0.5882352941176471,0.7058823529411765
22-10,1,0,0,1,1,2,1,5.891,0.032,0.0930232558139534,92.45455,92.3066,92.6025,98.92148,0.8235294117647058,0.7647058823529411
22-10,1,0,0,1,1,2,1,5.891,0.008,0.0930232558139534,92.58725,92.775,92.3995,101.231607,0.7647058823529411,0.8235294117647058
22-10,1,0,0,1,1,2,1,5.891,0.152,0.2046511627906976,93.0691,93.081,93.0572,101.551083,0.8823529411764706,0.8823529411764706
22-10,1,0,0,1,1,2,1,5.891,0.08,0.0930232558139534,92.439,93.18,91.698,100.90948,0.6470588235294118,0.9411764705882353
22-10,1,0,0,1,1,2,1,5.891,0.176,0.1023255813953488,106.056,92.11,99.083,101.372315,0.7058823529411765,1.0
22-11,0,0,0,0,0,2,1,4.318,0.272,0.6139534883720931,68.8095,68.8095,68.8095,71.328338,0.1,0.05
22-11,0,0,0,0,0,2,1,4.318,0.768,0.6604651162790698,68.656,68.656,68.656,71.349915,0.05,0.1
22-11,0,0,0,0,0,2,1,4.318,0.456,0.5255813953488372,69.8855,70.58924999999999,71.293,71.908859,0.45,0.15
22-11,0,0,0,0,0,2,1,4.318,0.416,0.5255813953488372,69.53175,69.53175,69.53175,72.158929,0.2,0.2
22-11,0,0,0,0,0,2,1,4.318,0.12,0.2186046511627907,69.744,70.4025,71.061,72.292225,0.25,0.25
22-11,0,0,0,0,0,2,1,4.318,0.032,0.0465116279069767,70.0005,70.62705,71.2536,72.423028,0.35,0.3
22-11,0,0,0,0,0,2,1,4.318,0.184,0.1023255813953488,71.854,71.854,71.854,72.464557,0.75,0.35
22-11,0,0,0,0,0,2,1,4.318,0.008,0.1023255813953488,69.610545,70.21084350000001,70.811142,72.513257,0.3,0.4
22-11,0,0,0,0,0,2,1,4.318,0.032,0.1116279069767441,70.023,70.023,70.023,72.5808,0.8,0.45
22-11,0,0,0,0,0,2,1,4.318,0.208,0.2372093023255814,69.733727,69.733727,69.733727,72.610528,0.4,0.5
22-11,0,0,0,0,0,2,1,4.318,0.128,0.0930232558139534,70.014142,70.702071,71.39,72.632671,0.6,0.55
22-11,0,0,0,0,0,2,1,4.318,0.0,0.0,70.382909,70.382909,70.382909,72.698414,0.55,0.6
22-11,0,0,0,0,0,2,1,4.318,0.008,0.0651162790697674,69.686,69.686,69.686,72.768414,0.85,0.65
22-11,0,0,0,0,0,2,1,4.318,0.032,0.0930232558139534,70.6432,71.2071,71.771,72.793014,0.9,0.7
22-11,0,0,0,0,0,2,1,4.318,0.08,0.0465116279069767,70.384545,70.384545,70.384545,72.824542,0.5,0.75
22-11,0,0,0,0,0,2,1,4.318,0.008,0.0,70.34875,71.408375,72.468,72.920742,0.7,0.8
22-11,0,0,0,0,0,2,1,4.318,0.088,0.027906976744186,70.008,71.48849999999999,72.969,72.873485,1.0,0.85
22-11,0,0,0,0,0,2,1,4.318,0.592,0.7302325581395349,69.8872,69.8872,69.8872,71.160464,0.15,0.9
22-11,0,0,0,0,0,2,1,4.318,0.0,0.0,71.6955,71.9230225,72.150545,73.472958,0.95,0.95
22-11,0,0,0,0,0,2,1,4.318,0.648,0.5441860465116279,68.6585,68.6585,68.6585,75.6965,0.65,1.0
22-12,0,0,0,0,0,2,2,5.842,0.72,0.5162790697674419,96.818,95.3665,93.915,99.867352,0.1,0.05
22-12,0,0,0,0,0,2,2,5.842,0.496,0.5255813953488372,95.968,95.968,95.968,100.920769,0.2,0.1
22-12,0,0,0,0,0,2,2,5.842,0.392,0.5534883720930233,97.8615,95.356,96.60875,101.079173,0.3,0.15
22-12,0,0,0,0,0,2,2,5.842,0.496,0.5720930232558139,97.972,97.972,97.972,101.1265,0.15,0.2
22-12,0,0,0,0,0,2,2,5.842,0.496,0.7116279069767442,96.042,96.042,96.042,102.471396,0.45,0.25
22-12,0,0,0,0,0,2,2,5.842,0.2,0.241860465116279,98.787666,97.075333,95.363,101.755096,0.35,0.3
22-12,0,0,0,0,0,2,2,5.842,0.2,0.1488372093023255,97.807714,95.658,96.732857,102.908264,0.25,0.35
22-12,0,0,0,0,0,2,2,5.842,0.152,0.2511627906976744,98.44,98.44,98.44,103.001339,0.6,0.4
22-12,0,0,0,0,0,2,2,5.842,0.048,0.1860465116279069,98.68,97.123,95.515,103.065735,0.55,0.45
22-12,0,0,0,0,0,2,2,5.842,0.008,0.0232558139534883,98.4445,97.399,95.7865,103.106811,0.85,0.5
22-12,0,0,0,0,0,2,2,5.842,0.088,0.0232558139534883,98.343666,96.945333,97.6444995,102.033115,0.7,0.55
22-12,0,0,0,0,0,2,2,5.842,0.08,0.0,98.022,95.702,96.862,103.161509,0.8,0.6
22-12,0,0,0,0,0,2,2,5.842,0.0,0.0,97.4945,96.409,95.184,103.22032,0.75,0.65
22-12,0,0,0,0,0,2,2,5.842,0.064,0.0465116279069767,96.390666,96.390666,96.390666,103.373169,0.65,0.7
22-12,0,0,0,0,0,2,2,5.842,0.096,0.1581395348837209,96.8965,96.8965,96.8965,103.443509,0.95,0.75
22-12,0,0,0,0,0,2,2,5.842,0.032,0.0,98.605,96.3165,95.456,104.490744,0.9,0.8
22-12,0,0,0,0,0,2,2,5.842,0.0,0.0,98.799,98.479,95.433,103.610051,1.0,0.85
22-12,0,0,0,0,0,2,2,5.842,0.04,0.1581395348837209,98.061,95.732,96.8965,103.978864,0.5,0.9
22-12,0,0,0,0,0,2,2,5.842,0.472,0.627906976744186,96.357,94.182,96.668,99.114235,0.05,0.95
22-12,0,0,0,0,0,2,2,5.842,0.0,0.0,99.0275,99.0275,99.0275,104.395705,0.4,1.0
22-13,0,0,1,0,1,2,0,4.381,0.8,0.6325581395348837,81.235,93.2335,105.232,85.370171,0.5,0.05
22-13,0,0,1,0,1,2,0,4.381,0.608,0.6325581395348837,82.5155,95.14,107.7645,85.482085,0.35,0.1
22-13,0,0,1,0,1,2,0,4.381,0.432,0.7162790697674418,82.083333,80.97,105.306,85.546414,0.05,0.15
22-13,0,0,1,0,1,2,0,4.381,0.44,0.5069767441860465,81.037,80.487,105.569,85.578442,0.1,0.2
22-13,0,0,1,0,1,2,0,4.381,0.392,0.6837209302325581,81.529,95.6755,109.822,85.594285,0.55,0.25
22-13,0,0,1,0,1,2,0,4.381,0.376,0.427906976744186,81.717,93.65875,105.6005,85.599414,0.15,0.3
